ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
558	"ENSG00000110330.10"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348764	102349877	102350749	558	3,35	0,0	36,38	0,1	150	75	1	1.0	1.0,1.0	1.0,0.95	0.025
562	"ENSG00000185946.16"	"RNPC3"	chr1	+	103525698	103526262	103525698	103525930	103526066	103526262	562	2,10	0,0	13,21	2,0	150	75	0.729766859037	1.0	1.0,1.0	0.765,1.0	0.117
572	"ENSG00000291085.1"	"TMEM191A"	chr22	+	20703967	20704228	20703967	20704040	20704187	20704228	572	1,6	1,6	11,11	6,6	150	75	0.271478771547	0.90492923849	0.333,0.333	0.478,0.478	-0.145
574	"ENSG00000237187.9"	"NR2F1-AS1"	chr5	-	93580466	93581199	93580466	93580691	93581141	93581199	574	1,2	0,0	1,2	1,0	150	75	1	1.0	1.0,1.0	0.333,1.0	0.334
575	"ENSG00000054118.15"	"THRAP3"	chr1	+	36303795	36305357	36303795	36303831	36304473	36305357	575	41,263	2,19	234,317	25,27	150	75	0.202867461579	0.827485698546	0.911,0.874	0.824,0.854	0.054
576	"ENSG00000117174.11"	"ZNHIT6"	chr1	-	85707628	85708433	85707628	85707936	85708053	85708433	576	57,186	0,11	210,220	19,13	150	75	0.0987148205659	0.588492199527	1.0,0.894	0.847,0.894	0.077
578	"ENSG00000058673.17"	"ZC3H11A"	chr1	+	203801574	203803016	203801574	203801628	203802651	203803016	578	13,41	1,1	70,67	2,3	150	75	0.361945762448	1.0	0.867,0.953	0.946,0.918	-0.022
579	"ENSG00000058673.17"	"ZC3H11A"	chr1	+	203801574	203803016	203801574	203801628	203802956	203803016	579	14,58	3,13	93,90	22,23	150	75	0.694400267092	1.0	0.7,0.69	0.679,0.662	0.024
581	"ENSG00000075151.24"	"EIF4G3"	chr1	-	21176174	21176836	21176174	21176358	21176721	21176836	581	29,99	8,41	151,164	74,76	150	75	0.300023625317	0.953921270239	0.644,0.547	0.505,0.519	0.084
582	"ENSG00000124356.17"	"STAMBP"	chr2	+	73828982	73829510	73828982	73829070	73829404	73829510	582	1,4	0,5	10,19	3,6	150	75	0.728917917571	1.0	1.0,0.286	0.625,0.613	0.024
583	"ENSG00000124356.17"	"STAMBP"	chr2	+	73847386	73847753	73847386	73847572	73847662	73847753	583	43,155	0,2	268,235	2,2	150	75	0.948969491207	1.0	1.0,0.975	0.985,0.983	0.004
585	"ENSG00000142684.9"	"ZNF593"	chr1	+	26170417	26170873	26170417	26170480	26170574	26170873	585	2,10	63,261	7,8	255,253	150	75	0.693348319259	1.0	0.016,0.019	0.014,0.016	0.003
587	"ENSG00000126903.16"	"SLC10A3"	chrX	-	154487305	154489082	154487305	154488496	154488583	154489082	587	20,60	0,4	89,95	8,4	150	75	0.343377170623	1.0	1.0,0.882	0.848,0.922	0.056
591	"ENSG00000060642.12"	"PIGV"	chr1	+	26794112	26795234	26794112	26794206	26794833	26795234	591	10,19	0,1	21,21	0,0	150	75	1	1.0	1.0,0.905	1.0,1.0	-0.047
592	"ENSG00000184661.14"	"CDCA2"	chr8	+	25460239	25460554	25460239	25460300	25460383	25460554	592	0,7	22,38	16,17	53,65	150	75	0.0156320890574	0.19003716109	0.0,0.084	0.131,0.116	-0.081
593	"ENSG00000146063.20"	"TRIM41"	chr5	+	181234173	181235808	181234173	181234349	181235353	181235808	593	31,132	0,0	150,157	0,2	150	75	1	1.0	1.0,1.0	1.0,0.975	0.012
595	"ENSG00000223745.8"	"CCDC18-AS1"	chr1	-	93337376	93339274	93337376	93337512	93338229	93339274	595	1,10	1,1	3,2	0,0	150	75	0.817190767198	1.0	0.333,0.833	1.0,1.0	-0.417
598	"ENSG00000132680.11"	"KHDC4"	chr1	-	155913044	155915964	155913044	155914320	155915872	155915964	598	15,64	4,54	63,52	77,59	150	75	0.0827204181922	0.547103536173	0.652,0.372	0.29,0.306	0.214
600	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505714	219505761	600	3,10	14,63	4,9	54,65	150	75	0.355085133726	1.0	0.097,0.074	0.036,0.065	0.035
602	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46188682	46189357	46188682	46188980	46189241	46189357	602	35,169	1,1	154,209	1,3	150	75	0.575570744114	1.0	0.946,0.988	0.987,0.972	-0.013
604	"ENSG00000196182.11"	"STK40"	chr1	-	36339623	36343448	36339623	36341973	36343363	36343448	604	0,0	6,35	1,0	56,38	150	75	1	1.0	0.0,0.0	0.009,0.0	-0.004
605	"ENSG00000128609.16"	"NDUFA5"	chr7	-	123557403	123557781	123557403	123557448	123557624	123557781	605	0,4	0,0	0,3	1,0	150	75	1	1.0	NA,1.0	0.0,1.0	0.5
609	"ENSG00000091640.8"	"SPAG7"	chr17	-	4959225	4959916	4959225	4959643	4959759	4959916	609	6,16	15,106	23,17	89,96	150	75	0.579539730442	1.0	0.167,0.07	0.114,0.081	0.021
610	"ENSG00000226067.7"	"LINC00623"	chr1	+	120952438	120953460	120952438	120952625	120953222	120953460	610	2,0	0,1	3,2	2,0	150	75	0.121153659362	0.647545420728	1.0,0.0	0.429,1.0	-0.215
612	"ENSG00000198160.15"	"MIER1"	chr1	+	66984571	66988619	66984571	66984592	66986402	66988619	612	21,52	0,3	79,65	4,6	150	75	0.147786556691	0.721477678334	1.0,0.897	0.908,0.844	0.073
613	"ENSG00000198160.15"	"MIER1"	chr1	+	66984571	66988619	66984571	66984652	66986402	66988619	613	17,49	0,0	76,60	0,1	150	75	1	1.0	1.0,1.0	1.0,0.968	0.016
615	"ENSG00000136933.17"	"RABEPK"	chr9	+	125200541	125200906	125200541	125200577	125200779	125200906	615	7,41	0,1	41,44	4,4	150	75	0.00274173635042	0.05151141022	1.0,0.953	0.837,0.846	0.135
620	"ENSG00000151093.8"	"OXSM"	chr3	+	25790989	25791997	25790989	25791696	25791945	25791997	620	10,45	0,1	45,42	1,2	150	75	0.202323248053	0.827485698546	1.0,0.957	0.957,0.913	0.043
621	"ENSG00000004487.18"	"KDM1A"	chr1	+	23082219	23083632	23082219	23082366	23082449	23083632	621	1,9	5,16	7,9	22,19	150	75	0.810429776343	1.0	0.091,0.22	0.137,0.191	-0.009
623	"ENSG00000083290.20"	"ULK2"	chr17	-	19770829	19776407	19770829	19771067	19776308	19776407	623	0,1	0,2	7,6	0,0	150	75	1	1.0	NA,0.2	1.0,1.0	-0.8
625	"ENSG00000175197.13"	"DDIT3"	chr12	-	57517268	57517753	57517268	57517424	57517705	57517753	625	15,51	3,21	18,25	8,12	150	75	0.440274427818	1.0	0.714,0.548	0.529,0.51	0.111
626	"ENSG00000175197.13"	"DDIT3"	chr12	-	57517268	57517753	57517268	57517438	57517705	57517753	626	14,48	15,53	15,21	29,30	150	75	0.154061163442	0.729324486422	0.318,0.312	0.205,0.259	0.083
627	"ENSG00000175197.13"	"DDIT3"	chr12	-	57517268	57517753	57517268	57517595	57517705	57517753	627	7,38	0,3	11,11	1,0	150	75	0.214752865834	0.837401112057	1.0,0.864	0.846,1.0	0.009
629	"ENSG00000121940.17"	"CLCC1"	chr1	-	108931827	108934942	108931827	108932501	108934624	108934942	629	2,13	14,40	13,10	52,45	150	75	0.852077267517	1.0	0.067,0.14	0.111,0.1	-0.002
630	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963467	108962308	108962469	108963342	108963467	630	0,4	0,2	5,1	0,0	150	75	1	1.0	NA,0.5	1.0,1.0	-0.5
632	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963484	108962308	108962469	108963360	108963484	632	1,4	1,9	6,1	6,9	150	75	0.782490286818	1.0	0.333,0.182	0.333,0.053	0.065
633	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963467	108962308	108962469	108963380	108963467	633	2,8	0,1	18,15	0,1	150	75	1	1.0	1.0,0.8	1.0,0.882	-0.041
635	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963484	108962308	108962469	108963400	108963484	635	2,7	0,0	17,16	0,1	150	75	1	1.0	1.0,1.0	1.0,0.889	0.055
636	"ENSG00000146830.11"	"GIGYF1"	chr7	-	100688591	100689555	100688591	100688718	100689301	100689555	636	9,21	1,7	29,21	4,6	150	75	0.782679667058	1.0	0.818,0.6	0.784,0.636	-0.001
638	"ENSG00000162512.16"	"SDC3"	chr1	-	30876551	30878740	30876551	30877165	30878622	30878740	638	0,2	3,5	1,2	15,22	150	75	0.727697745376	1.0	0.0,0.167	0.032,0.043	0.046
639	"ENSG00000166348.20"	"USP54"	chr10	-	73575511	73576361	73575511	73575675	73575797	73576361	639	0,1	0,1	2,0	3,2	150	75	1	1.0	NA,0.333	0.25,0.0	0.208
640	"ENSG00000290960.1"	"ENSG00000290960"	chr11	+	3406498	3407697	3406498	3406715	3407621	3407697	640	2,0	0,0	1,0	1,0	150	75	1	1.0	1.0,NA	0.333,NA	0.667
655	"ENSG00000182670.14"	"TTC3"	chr21	+	37201439	37203080	37201439	37201570	37202283	37203080	655	39,117	0,2	205,195	6,3	150	75	0.11836409584	0.638136864529	1.0,0.967	0.945,0.97	0.026
660	"ENSG00000178104.21"	"PDE4DIP"	chr1	+	148991884	148993882	148991884	148991973	148992254	148993882	660	0,1	0,0	1,0	1,1	150	75	1	1.0	NA,1.0	0.333,0.0	0.834
661	"ENSG00000140464.20"	"PML"	chr15	+	74034477	74036394	74034477	74034530	74035171	74036394	661	5,16	14,16	18,12	18,16	150	75	0.474972307129	1.0	0.152,0.333	0.333,0.273	-0.061
664	"ENSG00000088986.11"	"DYNLL1"	chr12	+	120496112	120496553	120496112	120496216	120496415	120496553	664	12,46	154,726	61,51	927,928	150	75	0.717950585838	1.0	0.037,0.031	0.032,0.027	0.005
665	"ENSG00000169255.15"	"B3GALNT1"	chr3	-	161103426	161104406	161103426	161103514	161104318	161104406	665	1,1	0,1	0,1	2,0	150	75	0.00202785393136	0.0433541185325	1.0,0.333	0.0,1.0	0.166
666	"ENSG00000169255.15"	"B3GALNT1"	chr3	-	161103426	161104406	161103426	161103517	161104318	161104406	666	1,0	8,20	0,0	13,15	150	75	1	1.0	0.059,0.0	0.0,0.0	0.029
670	"ENSG00000174483.20"	"BBS1"	chr11	+	66531655	66532219	66531655	66531742	66531950	66532219	670	1,1	2,3	2,1	2,7	150	75	0.252253756786	0.883600729985	0.2,0.143	0.333,0.067	-0.029
672	"ENSG00000169764.16"	"UGP2"	chr2	+	63885588	63885886	63885588	63885677	63885788	63885886	672	26,80	0,3	83,102	1,1	150	75	0.366614695711	1.0	1.0,0.93	0.976,0.981	-0.013
675	"ENSG00000131037.15"	"EPS8L1"	chr19	+	55083377	55083644	55083377	55083519	55083615	55083644	675	0,0	1,1	1,0	1,0	150	75	1	1.0	0.0,0.0	0.333,NA	-0.333
678	"ENSG00000141644.19"	"MBD1"	chr18	-	50268845	50271540	50268845	50269818	50271468	50271540	678	18,54	3,13	62,56	25,16	150	75	0.164329746236	0.746664437586	0.75,0.675	0.554,0.636	0.118
682	"ENSG00000168066.21"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64765950	64766155	682	110,498	9,22	560,491	29,20	150	75	0.76544336224	1.0	0.859,0.919	0.906,0.925	-0.026
683	"ENSG00000110148.10"	"CCKBR"	chr11	+	6270645	6272127	6270645	6270803	6271010	6272127	683	3,0	0,1	0,0	2,1	150	75	0.0773771259642	0.533042423309	1.0,0.0	0.0,0.0	0.5
685	"ENSG00000110011.14"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234072	64234281	685	9,49	3,8	45,45	15,19	150	75	0.0933126409937	0.584418287183	0.6,0.754	0.6,0.542	0.106
688	"ENSG00000127586.17"	"CHTF18"	chr16	+	788930	789360	788930	789125	789209	789360	688	0,12	7,49	7,9	82,73	150	75	0.181469758721	0.786368270105	0.0,0.109	0.041,0.058	0.005
689	"ENSG00000169567.13"	"HINT1"	chr5	-	131159295	131162676	131159295	131162477	131162571	131162676	689	3,8	3,21	4,9	16,11	150	75	0.979451393527	1.0	0.333,0.16	0.111,0.29	0.046
690	"ENSG00000163682.17"	"RPL9"	chr4	-	39458193	39458440	39458193	39458309	39458393	39458440	690	0,5	740,2861	3,8	3606,3674	150	75	1	1.0	0.0,0.001	0.0,0.001	0.0
691	"ENSG00000184216.15"	"IRAK1"	chrX	-	154019430	154019812	154019430	154019598	154019676	154019812	691	4,7	33,181	18,11	225,250	150	75	0.510418602407	1.0	0.057,0.019	0.038,0.022	0.008
692	"ENSG00000168591.16"	"TMUB2"	chr17	+	44188934	44189588	44188934	44189299	44189410	44189588	692	8,66	0,4	94,92	4,3	150	75	0.588306996683	1.0	1.0,0.892	0.922,0.939	0.015
693	"ENSG00000187244.12"	"BCAM"	chr19	+	44819581	44820822	44819581	44819726	44820704	44820822	693	2,9	2,6	10,13	4,8	150	75	0.498085592272	1.0	0.333,0.429	0.556,0.448	-0.121
694	"ENSG00000166801.17"	"FAM111A"	chr11	+	59143496	59145856	59143496	59143695	59145826	59145856	694	1,0	0,0	0,0	0,1	150	75	1	1.0	1.0,NA	NA,0.0	1.0
696	"ENSG00000291176.1"	"ENSG00000291176"	chr2	+	96019200	96019700	96019200	96019260	96019480	96019700	696	0,4	0,0	4,1	1,1	150	75	1	1.0	NA,1.0	0.667,0.333	0.5
699	"ENSG00000291176.1"	"ENSG00000291176"	chr2	+	96021124	96021465	96021124	96021233	96021367	96021465	699	3,10	1,13	1,2	9,11	150	75	0.004025321574	0.0713056964537	0.6,0.278	0.053,0.083	0.371
700	"ENSG00000102977.18"	"ACD"	chr16	-	67657985	67658362	67657985	67658028	67658205	67658362	700	10,69	0,0	55,65	0,1	150	75	1	1.0	1.0,1.0	1.0,0.97	0.015
704	"ENSG00000115275.15"	"MOGS"	chr2	-	74461933	74463012	74461933	74462180	74462960	74463012	704	18,82	0,4	122,117	3,3	150	75	0.65652376776	1.0	1.0,0.911	0.953,0.951	0.004
707	"ENSG00000114779.20"	"ABHD14B"	chr3	-	51971459	51971892	51971459	51971698	51971811	51971892	707	3,12	0,2	13,14	1,0	150	75	0.853715923205	1.0	1.0,0.75	0.867,1.0	-0.058
715	"ENSG00000103037.12"	"SETD6"	chr16	+	58515790	58516097	58515790	58515880	58515952	58516097	715	13,52	0,3	83,82	6,12	147	75	0.0298570317776	0.289239995345	1.0,0.898	0.876,0.777	0.123
716	"ENSG00000114770.17"	"ABCC5"	chr3	-	183983752	183987917	183983752	183984894	183987769	183987917	716	2,8	0,4	15,14	1,1	150	75	0.210206844027	0.834004178149	1.0,0.5	0.882,0.875	-0.129
717	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55295596	55296056	55295596	55295727	55295949	55296056	717	12,49	1,4	65,60	10,9	150	75	0.130798624157	0.670207826259	0.857,0.86	0.765,0.769	0.092
725	"ENSG00000281706.5"	"LINC01012"	chr6	+	27710680	27711230	27710680	27710889	27711089	27711230	725	1,0	1,1	2,2	0,0	150	75	0.000271237360505	0.00840835817566	0.333,0.0	1.0,1.0	-0.834
726	"ENSG00000082258.13"	"CCNT2"	chr2	+	134953229	134959342	134953229	134954379	134954480	134959342	726	4,23	2,10	34,24	12,13	150	75	0.881432448934	1.0	0.5,0.535	0.586,0.48	-0.015
727	"ENSG00000226091.7"	"LINC00937"	chr12	-	8390269	8390969	8390269	8390511	8390901	8390969	727	0,2	0,2	5,0	2,3	150	75	1	1.0	NA,0.333	0.556,0.0	0.055
729	"ENSG00000156983.17"	"BRPF1"	chr3	+	9745572	9745930	9745572	9745709	9745811	9745930	729	7,23	7,30	27,28	25,35	150	75	0.675293158931	1.0	0.333,0.277	0.351,0.286	-0.013
730	"ENSG00000161010.16"	"MRNIP"	chr5	-	179837275	179840959	179837275	179837885	179840871	179840959	730	6,43	3,31	49,47	26,15	150	75	0.152521993528	0.729324486422	0.5,0.41	0.485,0.61	-0.093
733	"ENSG00000291137.1"	"GBAP1"	chr1	-	155215053	155215787	155215053	155215162	155215761	155215787	733	0,0	0,1	0,1	0,0	150	75	1	1.0	NA,0.0	NA,1.0	-1.0
739	"ENSG00000198276.16"	"UCKL1"	chr20	-	63940949	63941208	63940949	63941043	63941109	63941208	739	2,8	14,84	7,5	72,60	141	75	0.978733488102	1.0	0.071,0.048	0.049,0.042	0.014
740	"ENSG00000162910.19"	"MRPL55"	chr1	-	228108436	228109021	228108436	228108474	228108954	228109021	740	15,59	4,13	90,100	5,12	150	75	0.018119899081	0.211968630759	0.652,0.694	0.9,0.806	-0.18
742	"ENSG00000223960.9"	"CHROMR"	chr2	+	178426365	178430889	178426365	178426505	178430694	178430889	742	3,5	1,1	5,7	1,2	150	75	0.65679750952	1.0	0.6,0.714	0.714,0.636	-0.018
743	"ENSG00000223960.9"	"CHROMR"	chr2	+	178426365	178430889	178426365	178426661	178430694	178430889	743	0,1	0,1	4,1	1,0	150	75	1	1.0	NA,0.333	0.667,1.0	-0.5
744	"ENSG00000223960.9"	"CHROMR"	chr2	+	178426365	178430889	178426365	178426680	178430694	178430889	744	0,0	2,0	1,0	0,3	150	75	1	1.0	0.0,NA	1.0,0.0	-0.5
745	"ENSG00000223960.9"	"CHROMR"	chr2	+	178426365	178430889	178426365	178426505	178430769	178430889	745	7,13	0,1	10,23	0,0	150	75	1	1.0	1.0,0.867	1.0,1.0	-0.067
746	"ENSG00000223960.9"	"CHROMR"	chr2	+	178426365	178430889	178426365	178426661	178430769	178430889	746	4,9	0,1	9,17	1,2	150	75	0.052303090669	0.415742515574	1.0,0.818	0.818,0.81	0.095
747	"ENSG00000223960.9"	"CHROMR"	chr2	+	178426365	178430889	178426365	178426680	178430769	178430889	747	4,8	0,0	6,16	2,1	150	75	0.0765604087544	0.533042423309	1.0,1.0	0.6,0.889	0.256
749	"ENSG00000108387.16"	"SEPTIN4"	chr17	-	58520742	58521160	58520742	58520842	58520997	58521160	749	2,1	3,2	2,1	3,6	150	75	0.817542599954	1.0	0.25,0.2	0.25,0.077	0.061
750	"ENSG00000108387.16"	"SEPTIN4"	chr17	-	58521735	58522101	58521735	58521853	58521966	58522101	750	0,1	0,1	1,1	4,2	150	75	1	1.0	NA,0.333	0.111,0.2	0.178
754	"ENSG00000115524.17"	"SF3B1"	chr2	-	197418795	197420542	197418795	197418951	197420427	197420542	754	4,9	0,3	12,16	1,1	150	75	0.683287354014	1.0	1.0,0.6	0.857,0.889	-0.073
755	"ENSG00000116786.13"	"PLEKHM2"	chr1	+	15727013	15727832	15727013	15727068	15727191	15727832	755	17,87	0,0	77,111	3,0	150	75	0.503903757086	1.0	1.0,1.0	0.928,1.0	0.036
758	"ENSG00000114416.19"	"FXR1"	chr3	+	180962882	180963090	180962882	180962940	180963027	180963090	758	32,112	49,161	135,138	213,215	150	75	0.719240959853	1.0	0.246,0.258	0.241,0.243	0.01
759	"ENSG00000157214.14"	"STEAP2"	chr7	+	90232336	90237631	90232336	90232484	90236890	90237631	759	4,17	0,1	24,25	0,0	150	75	1	1.0	1.0,0.895	1.0,1.0	-0.052
760	"ENSG00000184470.21"	"TXNRD2"	chr22	-	19875521	19877234	19875521	19875807	19877039	19877234	760	2,6	14,33	1,2	49,29	150	75	0.0141335277678	0.178171493263	0.067,0.083	0.01,0.033	0.054
761	"ENSG00000115414.21"	"FN1"	chr2	-	215371908	215372375	215371908	215372015	215372108	215372375	761	4,10	1,8	20,21	12,10	150	75	0.824401158622	1.0	0.667,0.385	0.455,0.512	0.042
762	"ENSG00000231663.3"	"COA6-AS1"	chr1	-	234372806	234373664	234372806	234373210	234373422	234373664	762	6,23	1,1	18,29	3,1	150	75	0.323144261252	0.986943063922	0.75,0.92	0.75,0.935	-0.008
763	"ENSG00000168036.18"	"CTNNB1"	chr3	+	41224953	41225207	41224953	41224991	41225102	41225207	763	90,386	2,6	642,593	9,10	150	75	0.803986003739	1.0	0.957,0.97	0.973,0.967	-0.006
764	"ENSG00000168036.18"	"CTNNB1"	chr3	+	41239133	41239900	41239133	41239354	41239640	41239900	764	47,223	0,1	254,224	1,2	150	75	1	1.0	1.0,0.991	0.992,0.982	0.009
765	"ENSG00000168036.18"	"CTNNB1"	chr3	+	41239133	41239900	41239133	41239354	41239659	41239900	765	50,245	15,76	265,228	95,90	150	75	0.266218391679	0.902482286204	0.625,0.617	0.582,0.559	0.05
766	"ENSG00000168036.18"	"CTNNB1"	chr3	+	41239133	41239904	41239133	41239354	41239818	41239904	766	87,369	30,171	504,438	243,217	150	75	0.378005752587	1.0	0.592,0.519	0.509,0.502	0.05
768	"ENSG00000135541.22"	"AHI1"	chr6	-	135492227	135497745	135492227	135492291	135497582	135497745	768	0,0	1,9	1,0	11,14	150	75	1	1.0	0.0,0.0	0.043,0.0	-0.021
771	"ENSG00000139190.17"	"VAMP1"	chr12	-	6462236	6464941	6462236	6462842	6464889	6464941	771	0,6	0,5	2,8	0,2	150	75	1	1.0	NA,0.375	1.0,0.667	-0.459
773	"ENSG00000283633.1"	"ENSG00000283633"	chr22	+	16614076	16615111	16614076	16614178	16614698	16615111	773	2,10	2,4	5,10	4,8	150	75	0.535622772424	1.0	0.333,0.556	0.385,0.385	0.059
774	"ENSG00000111077.18"	"TNS2"	chr12	+	53059046	53060258	53059046	53059971	53060166	53060258	774	2,6	0,0	8,11	1,1	150	75	0.158734312574	0.737829999959	1.0,1.0	0.8,0.846	0.177
776	"ENSG00000135535.17"	"CD164"	chr6	-	109366513	109369017	109366513	109368325	109368921	109369017	776	91,314	0,0	441,442	0,1	150	75	1	1.0	1.0,1.0	1.0,0.995	0.002
778	"ENSG00000236088.12"	"COX10-DT"	chr17	-	14033551	14034416	14033551	14033661	14034007	14034416	778	2,8	0,4	11,5	1,1	150	75	0.247001111752	0.880118903944	1.0,0.5	0.846,0.714	-0.03
779	"ENSG00000103160.12"	"HSDL1"	chr16	-	84129985	84130431	84129985	84130171	84130336	84130431	779	21,79	0,0	95,114	5,5	150	75	0.000839059006456	0.0208086633601	1.0,1.0	0.905,0.919	0.088
780	"ENSG00000154743.19"	"TSEN2"	chr3	+	12503261	12503784	12503261	12503469	12503646	12503784	780	25,102	0,4	135,106	6,1	150	75	0.715474159874	1.0	1.0,0.927	0.918,0.981	0.014
782	"ENSG00000102316.17"	"MAGED2"	chrX	+	54809721	54810213	54809721	54809817	54809871	54810213	782	10,76	6,19	94,95	21,17	129	75	0.239693048234	0.869062514065	0.492,0.699	0.722,0.765	-0.148
783	"ENSG00000102316.17"	"MAGED2"	chrX	+	54809721	54810213	54809721	54809808	54809922	54810213	783	32,132	3,12	165,164	7,5	150	75	0.0285427494243	0.289239995345	0.842,0.846	0.922,0.943	-0.089
785	"ENSG00000102316.17"	"MAGED2"	chrX	+	54815247	54816007	54815247	54815690	54815880	54816007	785	5,32	8,48	36,22	56,60	150	75	0.379144775456	1.0	0.238,0.25	0.243,0.155	0.045
790	"ENSG00000174326.15"	"SLC16A11"	chr17	-	7041620	7042763	7041620	7041908	7041995	7042763	790	0,0	1,4	2,4	7,4	150	75	0.00033129485691	0.00893055701236	0.0,0.0	0.125,0.333	-0.229
791	"ENSG00000174326.15"	"SLC16A11"	chr17	-	7043311	7044092	7043311	7043519	7043774	7044092	791	0,0	0,1	1,0	0,0	150	75	1	1.0	NA,0.0	1.0,NA	-1.0
793	"ENSG00000168028.15"	"RPSA"	chr3	+	39411895	39412438	39411895	39412061	39412273	39412438	793	3,8	2349,6288	8,9	8172,7418	150	75	1	1.0	0.001,0.001	0.0,0.001	0.001
795	"ENSG00000173540.14"	"GMPPB"	chr3	-	49723597	49723951	49723597	49723731	49723839	49723951	795	17,60	0,1	87,82	2,0	150	75	0.62423747832	1.0	1.0,0.968	0.956,1.0	0.006
796	"ENSG00000149483.13"	"TMEM138"	chr11	+	61364251	61364518	61364251	61364315	61364432	61364518	796	26,99	0,1	104,79	2,0	150	75	0.641206299298	1.0	1.0,0.98	0.963,1.0	0.008
802	"ENSG00000135974.10"	"C2orf49"	chr2	+	105342847	105343223	105342847	105342974	105343100	105343223	802	11,58	1,6	51,51	8,3	150	75	0.875911300069	1.0	0.846,0.829	0.761,0.895	0.009
803	"ENSG00000106261.17"	"ZKSCAN1"	chr7	+	100023418	100023932	100023418	100023461	100023551	100023932	803	9,35	0,1	52,58	3,3	150	75	0.022309714866	0.247000414588	1.0,0.946	0.897,0.906	0.072
806	"ENSG00000137309.21"	"HMGA1"	chr6	+	34236872	34237317	34236872	34236963	34237203	34237317	806	5,17	22,83	18,27	112,125	150	75	0.941633074343	1.0	0.102,0.093	0.074,0.097	0.012
812	"ENSG00000114423.23"	"CBLB"	chr3	-	105680991	105681818	105680991	105681610	105681723	105681818	812	1,0	3,5	0,0	8,6	150	75	1	1.0	0.143,0.0	0.0,0.0	0.071
815	"ENSG00000141456.16"	"PELP1"	chr17	-	4671690	4673145	4671690	4671882	4672113	4673145	815	240,637	5,27	802,754	21,30	150	75	0.814233863191	1.0	0.96,0.922	0.95,0.926	0.003
818	"ENSG00000291124.1"	"ENSG00000291124"	chr7	+	65759859	65760556	65759859	65759998	65760423	65760556	818	0,0	12,35	1,0	13,17	150	75	1	1.0	0.0,0.0	0.037,0.0	-0.018
819	"ENSG00000196839.14"	"ADA"	chr20	-	44619521	44620401	44619521	44619847	44620298	44620401	819	1,3	12,51	4,2	52,59	150	75	0.770472482041	1.0	0.04,0.029	0.037,0.017	0.008
821	"ENSG00000188725.8"	"SMIM15"	chr5	-	61162216	61162468	61162216	61162359	61162445	61162468	821	22,84	2,4	93,117	5,6	150	75	0.83977676896	1.0	0.846,0.913	0.903,0.907	-0.026
823	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	823	26,160	2,7	177,215	8,13	150	75	0.679091233275	1.0	0.867,0.92	0.917,0.892	-0.011
826	"ENSG00000172780.17"	"RAB43"	chr3	-	129121285	129121804	129121285	129121492	129121743	129121804	826	7,9	0,0	19,16	1,0	150	75	1	1.0	1.0,1.0	0.905,1.0	0.047
827	"ENSG00000172262.12"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161606	43161708	43161931	827	5,22	7,35	24,24	29,24	150	75	0.282079072762	0.923029934446	0.263,0.239	0.293,0.333	-0.062
828	"ENSG00000142186.18"	"SCYL1"	chr11	+	65538269	65538704	65538269	65538324	65538441	65538704	828	5,42	28,116	39,43	110,125	150	75	0.65072335988	1.0	0.082,0.153	0.151,0.147	-0.032
831	"ENSG00000198585.12"	"NUDT16"	chr3	+	131383161	131388830	131383161	131383272	131383343	131388830	831	42,155	0,2	205,179	1,1	146	75	0.89753107734	1.0	1.0,0.975	0.991,0.989	-0.002
833	"ENSG00000127948.16"	"POR"	chr7	+	75986158	75986855	75986158	75986241	75986336	75986855	833	3,7	52,118	5,14	145,140	150	75	0.662755771295	1.0	0.028,0.029	0.017,0.048	-0.004
834	"ENSG00000139613.12"	"SMARCC2"	chr12	-	56164302	56164731	56164302	56164368	56164647	56164731	834	29,118	1,6	132,152	4,2	150	75	0.196795548675	0.8214760026	0.935,0.908	0.943,0.974	-0.037
836	"ENSG00000004455.18"	"AK2"	chr1	-	33007985	33013402	33007985	33010833	33013206	33013402	836	40,259	85,397	202,256	435,468	150	75	0.249226859775	0.881553211794	0.19,0.246	0.188,0.215	0.016
837	"ENSG00000164050.13"	"PLXNB1"	chr3	-	48419576	48420257	48419576	48419674	48420223	48420257	837	1,4	1,0	9,16	0,1	150	75	1	1.0	0.333,1.0	1.0,0.889	-0.278
